Month,Associate ID,Associate Name,Grade Description,OnOff
11/1/2018,695328,VONNE   HARRYBanik,Associate,Offshore
11/1/2018,543007,ENDELL Collins,Senior Associate,Onsite
11/1/2018,867323,ENDELSingh,Programmer Analyst Trainee,Offshore
11/1/2018,679990,ILLAKumar,Programmer Analyst Trainee,Offshore
11/1/2018,985516,AYNE   Sharma,Programmer Analyst Trainee,Offshore
11/1/2018,797689,ACHARYGhosh,Programmer Analyst Trainee,Offshore
11/1/2018,783866,OLUMBUDash,Programmer Analyst Trainee,Offshore
11/1/2018,845256,AYNE   Kumar,Programmer Analyst Trainee,Offshore
11/1/2018,672619,ILLIAM  Sahoo,Programmer Analyst Trainee,Offshore
11/1/2018,103456,ENDEL ELIZAJaiswal,Programmer Analyst Trainee,Offshore
11/1/2018,414605,ENDELGhosh,Programmer Analyst Trainee,Offshore
11/1/2018,587926,VONNE   Roychowdhury,Associate,Offshore
11/1/2018,612264,IRGINIA Meenakshisundaram,Associate,Offshore
11/1/2018,919563,ENDELL Lisse,Associate Director,Onsite
11/1/2018,763048,ILMA Magee,Associate Director,Onsite
11/1/2018,858307,ILMA     Singha,Associate,Offshore
11/1/2018,533597,ILLIA HEATHV,Associate,Offshore
11/1/2018,241295,IVIAN   Balaji,Manager,Offshore
11/1/2018,379367,VONNE  JIM  Konwar,Manager,Offshore
11/1/2018,494648,ENDELL   G,Manager,Offshore
11/1/2018,145716,AYNE  Kobes,Associate Director,Onsite
11/1/2018,298715,OLUMBUSKondappan,Manager,Offshore
11/1/2018,651848,ALTER Khandelwal,Senior Associate,Offshore
11/1/2018,791372,IRGINIA       S,Senior Associate,Offshore
11/1/2018,924906,IRGINJigalur,Programmer Analyst Trainee,Offshore
11/1/2018,558820,VETTKhawaja,Manager,Onsite
11/1/2018,640431,ENDELL Kandalai,Director,Onsite
11/1/2018,376417,ENDEL SHAV,Programmer Analyst Trainee,Offshore
11/1/2018,220465,ENDELLRajan,Senior Associate,Offshore
11/1/2018,645192,ILMA    JIM  Bondili,Associate Director,Offshore
11/1/2018,465608,ENDEGoswami,Senior Associate,Offshore
11/1/2018,780145,IRGINNaveed,Associate,Offshore
11/1/2018,820772,IRGINIA JIM  Thakur,Senior Manager,Onsite
11/1/2018,646998,ILMA   Mascarenhas,Manager,Onsite
11/1/2018,933722,ALTER    Datta,Associate,Offshore
11/1/2018,215758,IRGINIA   Ghosh,Manager,Offshore
11/1/2018,177461,ILMA  Taylor,Associate,Onsite
11/1/2018,650455,VONNE Nayak,Associate,Offshore
11/1/2018,751083,IRGINBannister,Associate Director,Onsite
11/1/2018,579276,VONNE  ROBERTO P,Associate,Offshore
11/1/2018,752632,ILLIHattera Mariyappa,Associate,Offshore
11/1/2018,498162,ADE  Steinmetz,Senior Manager,Onsite
11/1/2018,752579,IRGINIANtiamoah,Senior Manager,Onsite
11/1/2018,985130,ILLIE     HEATHSahoo,Associate,Offshore
11/1/2018,370528,ENDELL Singh,Associate,Offshore
11/1/2018,157636,ENDELL  Parikh,Associate,Offshore
11/1/2018,826701,IVIAN  Kumar,Associate,Offshore
11/1/2018,730219,ILMA  Singh,Associate,Offshore
11/1/2018,559673,ILMA   Sharma,Associate,Offshore
11/1/2018,663330,ILLAKumar,Associate,Offshore
11/1/2018,970544,IRGIN NATASKP,Associate,Offshore
11/1/2018,635006,ALLACERay,Associate Director,Onsite
11/1/2018,943182,ALTERSingh,Associate,Offshore
11/1/2018,233341,VONNE  Paul,Senior Associate,Offshore
11/1/2018,628743,ALLACEHuggins,Senior Manager,Onsite
11/1/2018,923531,ENDELR A,Associate,Offshore
11/1/2018,596845,ENDELL     S,Associate,Offshore
11/1/2018,488789,ILLAKumar,Senior Associate,Offshore
11/1/2018,233140,AYNE       Sira,Associate,Offshore
11/1/2018,766836,ILLIE  Darshini,Associate,Offshore
11/1/2018,363263,IRGINIBanerjee,Associate,Offshore
11/1/2018,223030,AYNE    JIM  Bishen,Associate,Offshore
11/1/2018,506391,ILMA    HEATHE,Associate,Offshore
11/1/2018,683246,AYNE  Tyrawa,Associate,Onsite
11/1/2018,424206,ILMA   M,Associate,Offshore
11/1/2018,859156,ILLIE   HEATHPanda,Associate,Offshore
11/1/2018,712404,ILMA   Rajput,Manager,Offshore
11/1/2018,489371,VONNE Haney,Director,Onsite
11/1/2018,631898,OLANDO Connor,Director,Onsite
11/1/2018,948269,ENDELL  TM,Senior Associate,Offshore
11/1/2018,307972,IRGINIAD,Associate,Offshore
11/1/2018,692057,AYNE  GLEN Kumar,Programmer Analyst Trainee,Offshore
11/1/2018,330855,AYNE       YIndi,Programmer Analyst Trainee,Offshore
11/1/2018,477837,ILLIE      Himaja,Programmer Analyst Trainee,Offshore
11/1/2018,846812,VONNE  V,Associate,Offshore
11/1/2018,223537,IRGINIJayaswar,Manager,Offshore
11/1/2018,919596,ILLARD JENNIFER Reddy,Associate,Offshore
11/1/2018,404766,IRGINIAChougule,Associate,Offshore
11/1/2018,846943,ILMA STEG,Associate,Offshore
11/1/2018,923121,UN,Associate,Offshore
11/1/2018,842265,IVIANShaik,Associate,Offshore
11/1/2018,202296,ILMA  Challa,Associate,Offshore
11/1/2018,178139,ALLACE HEATHSaxena,Manager,Offshore
11/1/2018,501143,ENDELL HEATHBisht,Associate,Offshore
11/1/2018,425815,IRGINISoundararajan,Manager,Offshore
11/1/2018,472281,ILLIE Goswami,Senior Associate,Offshore
11/1/2018,711025,ILMA RENE   Paduchuri,Associate,Onsite
11/1/2018,898845,ILMA HEATHS,Senior Associate,Offshore
11/1/2018,715479,ILLIE  Zahid.S,Associate,Offshore
11/1/2018,610310,VONNBaumwart,Senior Manager,Onsite
11/1/2018,323416,IRGINEstis,Associate,Onsite
11/1/2018,646812,AYNE   K.S,Manager,Offshore
11/1/2018,353016,IRGINHussain,Associate,Offshore
11/1/2018,521841,AYNE       G,Associate,Offshore
11/1/2018,325798,ILMA Farley,Associate Director,Onsite
11/1/2018,888415,ENDELLMuralidharan,Associate,Offshore
11/1/2018,688926,OLANDB,Associate,Offshore
11/1/2018,410581,UN EVER,Manager,Offshore
11/1/2018,190073,ILLIATripathi,Manager,Offshore
11/1/2018,494506,ENDELLSeralathan,Senior Manager,Offshore
11/1/2018,550671,VETTVerma,Manager,Offshore
11/1/2018,718872,IRGINIAThangaiyan,Associate,Offshore
11/1/2018,318964,VONNE    R,Associate,Offshore
11/1/2018,714101,IRGINIA    A,Senior Associate,Offshore
11/1/2018,139129,IRGINIA  Samanta,Senior Manager,Offshore
11/1/2018,632113,ILBUR  Putta,Senior Associate,Offshore
11/1/2018,959469,OLUMJawwad,Senior Associate,Offshore
11/1/2018,666544,AYNE     Raut,Associate,Offshore
11/1/2018,609169,IVIAN Balaraman,Associate,Offshore
11/1/2018,874849,ENDELR,Associate,Offshore
11/1/2018,315320,IRGINISaraff,Associate,Offshore
11/1/2018,244943,IRGIE,Senior Associate,Offshore
11/1/2018,221187,ILLIE   STEPHEN    Kondamudi,Associate,Offshore
11/1/2018,228486,IRGINIA      Sivaraj,Associate,Offshore
11/1/2018,775763,ILLIE  Bhowmik,Associate,Offshore
11/1/2018,477212,AYNE         D,Associate,Offshore
11/1/2018,609233,IVIAN   Dixit,Associate,Offshore
11/1/2018,320283,IRGINIA    Rudra,Senior Associate,Offshore
11/1/2018,176150,IRGINIA  Balachandran,Associate,Offshore
11/1/2018,433700,ILMA H V,Associate,Offshore
11/1/2018,224032,ALTER  DOUGLAR,Associate,Offshore
11/1/2018,528975,VONNE Koduru,Associate,Offshore
11/1/2018,631134,ILLAKumar Gupta,Associate,Offshore
11/1/2018,718710,ILMA    TONI Jonnalagadda,Senior Associate,Offshore
11/1/2018,665183,IRGIPrabha,Senior Associate,Offshore
11/1/2018,212926,ENDELL       R,Senior Associate,Offshore
11/1/2018,360908,IRGINIA    G,Associate,Offshore
11/1/2018,805041,ENDELL   TONI H,Associate,Offshore
11/1/2018,536847,AL REBECHonnur,Associate,Offshore
11/1/2018,802356,IRGINIK,Associate,Offshore
11/1/2018,603515,AYNE       Schultz,Senior Associate,Onsite
11/1/2018,977578,OLANDA Baskaran,Associate,Offshore
11/1/2018,575819,ILLIE    MELIS MARSHAL DARChabuksavar,Associate,Offshore
11/1/2018,993689,VONNE  HEATHC,Associate,Offshore
11/1/2018,675482,VONNE    Sonkamble,Associate,Offshore
11/1/2018,585151,IRGILewis,Associate Director,Onsite
11/1/2018,640008,ENDELL Goodenough,Director,Onsite
11/1/2018,984238,AYNE      HEATHP,Associate,Offshore
11/1/2018,863006,AYNE   Ahmad,Associate,Offshore
11/1/2018,603869,ILLIE    JASONagarathinam,Associate,Offshore
11/1/2018,981412,VONNE Mupparaju,Associate,Offshore
11/1/2018,113336,ILLIE Levine,Associate Director,Onsite
11/1/2018,244927,ENDELL Luongo,Associate,Onsite
11/1/2018,898329,VONNE  Karunanithi,Associate,Offshore
11/1/2018,220895,AYNE John,Associate,Offshore
11/1/2018,314674,ILLIE   Sundararajan,Associate,Offshore
11/1/2018,386532,AYNE    Sharma,Associate,Offshore
11/1/2018,373852,ILMA HEATHM,Senior Associate,Offshore
11/1/2018,840568,IRGINIA Ramudu,Associate,Offshore
11/1/2018,803639,IRGINIAGhosh,Senior Associate,Offshore
11/1/2018,912619,ILLI YVShafi,Associate,Offshore
11/1/2018,327618,IRGINKumari,Associate,Offshore
11/1/2018,555552,IRGINIA Biswal,Senior Associate,Offshore
11/1/2018,970506,IRGINIAM,Associate,Offshore
11/1/2018,740531,UN W,Associate,Offshore
11/1/2018,851335,IRGINIA  Vyapari,Associate,Offshore
11/1/2018,362661,VONNEModi,Associate,Offshore
11/1/2018,591942,VONNE    G,Associate,Offshore
11/1/2018,589600,IRGINIAPrasath,Associate,Offshore
11/1/2018,716352,IRGINIA Sanaka,Associate,Offshore
11/1/2018,554689,IRGINIA RICAFarook,Associate,Offshore
11/1/2018,178609,VONNE  Sudhakaran,Manager,Onsite
11/1/2018,113982,IRGINIA S,Associate,Offshore
11/1/2018,954059,IRGINIASehgal,Manager,Offshore
11/1/2018,447079,ENDELLLivingstone,Manager,Offshore
11/1/2018,802615,ILMA      Ravikumar,Associate,Offshore
11/1/2018,679040,IRGINIA   Sahoo,Associate,Offshore
11/1/2018,764188,OLANDA    P S,Senior Associate,Offshore
11/1/2018,221892,IRGINIJanardhanan,Senior Associate,Offshore
11/1/2018,789229,AYNE         Mani,Associate,Offshore
11/1/2018,396881,AYNE  Arora,Associate,Offshore
11/1/2018,584706,IRGIPallapu,Senior Associate,Offshore
11/1/2018,752316,IRGINIA   D,Associate,Offshore
11/1/2018,562867,ILLIE  Selvaraj,Associate,Offshore
11/1/2018,177468,ENDELL     T,Programmer Analyst,Offshore
11/1/2018,111723,ENDELKUMAR,Associate,Offshore
11/1/2018,818081,IRGINIBalaji,Senior Associate,Offshore
11/1/2018,733650,AYNE     V,Associate,Offshore
11/1/2018,456342,ALLA HEATHMangilipelli,Associate,Offshore
11/1/2018,907050,IRGIKuldeep,Associate,Offshore
11/1/2018,506596,ILBSuleiman,Senior Manager,Onsite
11/1/2018,705012,ENDELL Srinivasan,Senior Associate,Offshore
11/1/2018,119931,ENDELLSapat,Senior Associate,Offshore
11/1/2018,328651,AYNE      W.Chandankhede,Associate,Offshore
11/1/2018,402239,IRGINI PETER    Venkatasubbu,Associate,Offshore
11/1/2018,827655,ILLIE    Ghosal,Associate,Offshore
11/1/2018,426813,ILMA   Rudrabatla,Senior Manager,Offshore
11/1/2018,142646,ILLIAMeher,Programmer Analyst,Offshore
11/1/2018,711385,ALTER   Das,Associate,Offshore
11/1/2018,374699,IRGINIA Pandiyan,Associate,Offshore
11/1/2018,292256,OLUMBBhanwal,Associate,Offshore
11/1/2018,248969,ENDELL Frederick,Senior Manager,Onsite
11/1/2018,449324,ALTER    Kopalli,Associate,Offshore
11/1/2018,417715,IRGINIPanikkassery,Programmer Analyst,Offshore
11/1/2018,783241,ILLIEMonika,Senior Associate,Offshore
11/1/2018,155509,IRGINIA  Korada,Associate,Offshore
11/1/2018,670859,ILLIE  Sharafath.M,Senior Associate,Offshore
11/1/2018,157240,IRGINIA Chakraborty,Associate,Offshore
11/1/2018,758892,ILLIEUndri,Associate,Offshore
11/1/2018,699462,ILMA                 Panguluri,Associate,Offshore
11/1/2018,553108,ALTER   Chatterjee,Associate,Offshore
11/1/2018,948314,ILMA     YChandgadkar,Associate,Offshore
11/1/2018,798142,ILMA    M,Senior Associate,Offshore
11/1/2018,176352,IRGINIABardoe,Associate Director,Onsite
11/1/2018,741916,ALTER    Pydikondala,Associate,Onsite
11/1/2018,614676,ALTERRajendran,Manager,Offshore
11/1/2018,987531,ENDELL Gaikwad,Senior Associate,Offshore
11/1/2018,498920,VONNE Gupta,Programmer Analyst,Offshore
11/1/2018,600311,ILLIE Duraisamy,Associate,Offshore
11/1/2018,168433,ILLIA HEATHS,Senior Associate,Offshore
11/1/2018,334484,ILLIE      VK,Associate,Offshore
11/1/2018,276142,ILLIAS,Associate,Offshore
11/1/2018,470745,IRGFloersch,Associate Director,Onsite
11/1/2018,748848,ILLIE  Baskaran,Associate,Offshore
11/1/2018,148224,IRGINIA  K.A.,Senior Associate,Offshore
11/1/2018,711044,ENDELL  Dash,Associate,Offshore
11/1/2018,662974,ILMA    Apuri,Associate,Offshore
11/1/2018,538588,ILLIE  Sadiq,Associate,Offshore
11/1/2018,537108,ILLARWatile,Senior Associate,Offshore
11/1/2018,683805,ENDELS,Programmer Analyst,Offshore
11/1/2018,430516,IRGINIA    B,Programmer Analyst,Offshore
11/1/2018,552429,AYNE         S,Associate,Offshore
11/1/2018,516507,ENDELL RAMON   C,Associate,Offshore
11/1/2018,401417,AYNE Alavudeen,Senior Associate,Offshore
11/1/2018,253738,ILLIAM Muruganantham,Associate,Offshore
11/1/2018,949247,VONNE   Saha,Associate,Offshore
11/1/2018,750378,IRGINIAP,Senior Associate,Offshore
11/1/2018,667213,ILLARSahu,Associate,Offshore
11/1/2018,218021,ILLIARajendra,Associate,Offshore
11/1/2018,377482,ALTER                 Gudela,Associate,Offshore
11/1/2018,958973,IRGINIA    B,Associate,Offshore
11/1/2018,365109,IRGINIGhatuary,Senior Associate,Offshore
11/1/2018,529118,ENDELL     T,Senior Associate,Offshore
11/1/2018,415537,ALTER B R,Associate,Offshore
11/1/2018,507418,IRGINChaudhari,Associate,Offshore
11/1/2018,239833,ILLIEPeriyasamy,Senior Associate,Offshore
11/1/2018,304397,VONNE   GENVM,Associate,Offshore
11/1/2018,554203,IRGINIASingh,Senior Associate,Offshore
11/1/2018,412563,ILLIAKumar,Associate,Offshore
11/1/2018,916891,IVIAN  IRIS  S,Associate,Offshore
11/1/2018,561559,ENDELL B,Associate,Offshore
11/1/2018,565449,ILMA  P,Senior Associate,Offshore
11/1/2018,301411,ILLISarilla,Associate,Offshore
11/1/2018,570710,ILL BERNIype,Associate,Offshore
11/1/2018,253069,AYNE           ST,Senior Associate,Offshore
11/1/2018,835987,IRGINIBharadwaja,Associate,Offshore
11/1/2018,650815,ILLIE Singh,Senior Associate,Offshore
11/1/2018,154881,ALTERMorales Iii,Senior Manager,Onsite
11/1/2018,112661,IRGINIA Kunden,Senior Associate,Offshore
11/1/2018,432216,OLAND ROLANShaik,Manager,Offshore
11/1/2018,769215,ALTER      M,Associate,Offshore
11/1/2018,141428,IRGINM,Senior Associate,Offshore
11/1/2018,121807,OLUMBUS Dandappanavar,Associate,Offshore
11/1/2018,891559,ILLARDSV,Associate,Offshore
11/1/2018,688284,ALTER  Rachamadugu,Senior Associate,Offshore
11/1/2018,734811,ENDELL       G,Associate,Offshore
11/1/2018,681734,ENDELL  ?       Kumarakurubaran,Manager,Offshore
11/1/2018,166395,ILLIE Kroneman,Associate Director,Onsite
11/1/2018,769222,ALTERUbakarasamy,Associate Director,Offshore
11/1/2018,581591,ILBUR    Groves,Associate,Onsite
11/1/2018,797783,ILLIAM Sheoran,Associate,Onsite
11/1/2018,542243,ILMA   P,Senior Manager,Offshore
11/1/2018,599519,IVIAN   Rattan,Associate,Offshore
11/1/2018,556779,IRGIN LUCY   Rankireddi,Associate,Offshore
11/1/2018,851666,IRGINILiberopoulos,Associate,Onsite
11/1/2018,158297,ILMA Sutton,Associate,Onsite
11/1/2018,138250,OLUMBTrang,Associate,Onsite
11/1/2018,200253,ILBUR  Omosebi,Associate,Onsite
11/1/2018,947582,ENDELL   Bollam,Associate,Offshore
11/1/2018,254725,IRGINIA S,Associate,Offshore
11/1/2018,388399,IVIAN      Amoodi,Associate,Offshore
11/1/2018,459706,ILMA Gorman,Associate,Onsite
11/1/2018,469712,ENDELLBelgaonkar,Senior Associate,Offshore
11/1/2018,212959,ALTER    PV,Associate,Offshore
11/1/2018,291960,ILLIE       Behera,Senior Associate,Offshore
11/1/2018,918840,ENDELGanesan,Senior Associate,Offshore
11/1/2018,856136,IRGINIR,Manager,Offshore
11/1/2018,127350,IRGINIA  T,Associate,Offshore
11/1/2018,131122,ILLIKasture,Manager,Onsite
11/1/2018,874171,IRGINIA  S,Associate,Offshore
11/1/2018,145613,IRGINIK,Associate,Offshore
11/1/2018,712446,ENDELL     M,Associate,Offshore
11/1/2018,934277,IRGINIA    T,Associate,Offshore
11/1/2018,172882,IRGINIA    P,Senior Associate,Offshore
11/1/2018,141320,IRGINIRamasamy,Senior Associate,Offshore
11/1/2018,219967,IRGINIA G,Associate,Offshore
11/1/2018,280539,IRGINICline,Senior Associate,Onsite
11/1/2018,715872,IRGINIA       Gorla,Senior Associate,Offshore
11/1/2018,255944,OLAND SIDNEY      Paleti,Associate,Offshore
11/1/2018,209010,ENDELL   Kumai,Associate,Offshore
11/1/2018,284214,ILMA    Sarathi,Associate,Offshore
11/1/2018,562368,IRGINIAChandra,Associate,Offshore
11/1/2018,624078,IVIAN  H,Associate,Offshore
11/1/2018,846959,IRGINIA Menon,Associate,Offshore
11/1/2018,802716,ENDELMishra,Associate,Offshore
11/1/2018,752760,ILLISingh,Associate,Offshore
11/1/2018,856762,ILMA      Rawat,Associate,Offshore
11/1/2018,112561,ILLIAMaurya,Associate,Offshore
11/1/2018,980374,ENDELGupta,Associate,Offshore
11/1/2018,879603,IRGINIMalempati,Senior Associate,Offshore
11/1/2018,235893,IRGINKumari,Senior Associate,Offshore
11/1/2018,285998,IRGINIA P,Associate,Offshore
11/1/2018,561292,ILLIE Parida,Associate,Offshore
11/1/2018,645354,ILLIE  Dutta,Associate,Offshore
11/1/2018,861872,IRGINCP,Associate,Offshore
11/1/2018,985526,ESLEYJaved,Associate,Offshore
11/1/2018,409011,ILLARDMangal,Associate,Offshore
11/1/2018,454054,ADE  Stephenson,Senior Manager,Onsite
11/1/2018,610217,ILMA   Rajendran,Manager,Offshore
11/1/2018,745912,IRGINKhorava,Associate,Offshore
11/1/2018,189548,ENDELLKankaria,Associate,Offshore
11/1/2018,928024,IRGINIATarafder,Programmer Analyst Trainee,Offshore
11/1/2018,673433,ILLIE   JASOPriya,Programmer Analyst Trainee,Offshore
11/1/2018,554510,IRGINIA   M,Programmer Analyst Trainee,Offshore
11/1/2018,615652,ILBUR     N,Programmer Analyst Trainee,Offshore
11/1/2018,246569,ILMA   Mareedu,Programmer Analyst Trainee,Offshore
11/1/2018,182343,ESLEYSunkara,Programmer Analyst Trainee,Offshore
11/1/2018,776042,AYNE  BRUCE  Ramineni,Programmer Analyst Trainee,Offshore
11/1/2018,484733,ALTER  Vejandla,Programmer Analyst Trainee,Offshore
11/1/2018,404825,IRGIYadav,Programmer Analyst Trainee,Offshore
11/1/2018,843923,ILLARD     ANNIE  Raja,Programmer Analyst Trainee,Offshore
11/1/2018,369556,AYNE   Raj,Programmer Analyst Trainee,Offshore
11/1/2018,323346,IRGIN CYNTHIA B,Programmer Analyst Trainee,Offshore
11/1/2018,295859,ENDELD,Programmer Analyst Trainee,Offshore
11/1/2018,439120,IRGINBandam,Programmer Analyst Trainee,Offshore
11/1/2018,779580,ILLIE  Uthuman,Senior Associate,Offshore
11/1/2018,219535,AYNE   Panda,Associate,Offshore
11/1/2018,559502,IRGINMohammad,Associate,Offshore
11/1/2018,842579,ENDELL      D,Associate,Offshore
11/1/2018,847017,IRGINIA  Yarava,Senior Associate,Offshore
11/1/2018,265031,OLUMAdamchery,Associate,Offshore
11/1/2018,626391,IRGINIPR,Programmer Analyst Trainee,Offshore
11/1/2018,970797,OLANK Murali,Programmer Analyst Trainee,Offshore
11/1/2018,860561,ILLIE Jha,Programmer Analyst Trainee,Offshore
11/1/2018,585338,ALTER  ZK,Programmer Analyst Trainee,Offshore
11/1/2018,678593,ERALDOKondamadugula,Programmer Analyst Trainee,Offshore
11/1/2018,685260,IRGINMishra,Programmer Analyst Trainee,Offshore
11/1/2018,561876,ALTERBasatwar,Programmer Analyst Trainee,Offshore
11/1/2018,404108,ENDELLC,Programmer Analyst Trainee,Offshore
11/1/2018,257686,ALTER  Sony M,Programmer Analyst Trainee,Offshore
11/1/2018,988063,ILMA   Krishnan,Programmer Analyst Trainee,Offshore
11/1/2018,547301,ALTER  Damodaram,Programmer Analyst Trainee,Offshore
11/1/2018,926586,IRGINIA   Maiti,Programmer Analyst Trainee,Offshore
11/1/2018,988977,ILMA    L V,Programmer Analyst Trainee,Offshore
11/1/2018,278154,ESLEYReddy,Programmer Analyst Trainee,Offshore
11/1/2018,822085,IRGINIA  Kayati,Programmer Analyst Trainee,Offshore
11/1/2018,862259,IVIAN   Kalakanti,Programmer Analyst Trainee,Offshore
11/1/2018,224312,IRGINIA BRUCE     Rimmanapudi,Programmer Analyst Trainee,Offshore
11/1/2018,920111,AYNE     Raj,Programmer Analyst Trainee,Offshore
11/1/2018,887778,AYNE       Roy,Programmer Analyst Trainee,Offshore
11/1/2018,566011,IRGINIAThube,Programmer Analyst Trainee,Offshore
11/1/2018,217219,ERALDKumari,Programmer Analyst Trainee,Offshore
11/1/2018,847138,ALTE BRUCE    Edala,Programmer Analyst Trainee,Offshore
11/1/2018,216818,IRGINIA  ROLANDMohammed,Programmer Analyst Trainee,Offshore
11/1/2018,447652,IRGINIAJuneja,Programmer Analyst Trainee,Offshore
11/1/2018,416658,ILMA  Latawa,Programmer Analyst Trainee,Offshore
11/1/2018,837381,IVIANKumar,Programmer Analyst Trainee,Offshore
11/1/2018,159163,ENDELLAnand,Programmer Analyst Trainee,Offshore
11/1/2018,218487,ILMA    GENEVAKoduru,Programmer Analyst Trainee,Offshore
11/1/2018,955267,IRGINI NORMAGumma,Programmer Analyst Trainee,Offshore
11/1/2018,488890,VONNE  Fatima,Programmer Analyst Trainee,Offshore
11/1/2018,686463,IVIAN   Raj,Programmer Analyst Trainee,Offshore
11/1/2018,748163,IRGILNU,Programmer Analyst Trainee,Offshore
11/1/2018,397118,IRGINIA   LANCE SHAKrishna,Programmer Analyst Trainee,Offshore
